GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpAuthInvocation,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,HookInvocation,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SectionOverride,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PostToolUseHookInput,0,51,0,0,0,19,0,13,0,13
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ElicitationResult,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelInfo,0,59,0,0,0,22,0,15,0,15
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ElicitationContext,0,51,0,0,0,19,0,13,0,13
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CommandDefinition,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ResumeSessionConfig,137,890,11,39,31,253,26,142,15,128
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelCapabilities,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,BlobAttachment,0,32,0,0,0,12,0,8,0,8
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SendMessageRequest,3,61,1,3,0,22,1,16,0,15
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetModelsResponse,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,LargeToolOutputConfig,9,18,0,0,3,7,3,4,3,4
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PermissionRequestResultKind,0,68,0,6,0,19,0,9,0,6
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionEndHookInput,0,21,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CommandContext,0,35,0,0,0,13,0,9,0,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelLimits,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CommandWireDefinition,0,28,0,0,0,12,0,6,0,6
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetForegroundSessionResponse,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionListFilter,0,27,0,0,0,9,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,BuiltInTools,0,14,0,0,0,2,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionContext,0,35,0,0,0,13,0,9,0,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetMessagesResponse,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,MessageOptions,24,92,2,8,6,21,5,14,3,11
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AutoModeSwitchResponse,0,35,0,0,0,8,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionStartHookOutput,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PermissionInvocation,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PreMcpToolCallHookOutput,0,21,0,0,0,6,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CloudSessionOptions,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,InfiniteSessionConfig,0,60,0,4,0,20,0,12,0,10
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AgentMode,0,75,0,6,0,15,0,7,0,4
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AgentStopHookOutput,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,NamedProviderConfig,0,88,0,4,0,29,0,22,0,20
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolInvocation,8,68,0,2,3,20,2,12,2,11
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PreToolUseHookInput,0,43,0,0,0,16,0,11,0,11
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PreToolUseHookOutput,0,63,0,0,0,6,0,6,0,6
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelBilling,0,36,0,4,0,8,0,8,0,6
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelCapabilitiesOverride,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ElicitationParams,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PermissionRequest,0,24,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ListSessionsResponse,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionHooks,5,90,3,13,2,24,4,22,1,17
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SystemMessageSections,3,0,0,0,2,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelCapabilitiesOverride.Limits,0,66,0,6,0,16,0,13,0,10
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelVisionLimits,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SectionOverrideAction,0,56,0,0,0,11,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,JsonRpcResponse,0,31,0,0,0,13,0,9,0,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpAuthToken,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CreateSessionResponse,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SystemMessageConfig,0,27,0,0,0,10,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolDefinition,75,828,8,26,13,148,9,54,1,45
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AutoModeSwitchInvocation,3,8,0,0,1,3,1,2,1,2
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionEndHookOutput,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolDefer,33,40,6,2,6,8,4,4,1,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetAuthStatusResponse,5,38,0,0,2,14,1,10,1,10
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionCapabilities,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,UserInputInvocation,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetStatusResponse,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionMetadata,0,45,0,0,0,19,0,13,0,13
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolDefinition.ConfiguredMapperHolder,0,29,0,0,0,7,0,2,0,2
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ElicitationSchema,0,30,0,0,0,11,0,7,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ResumeSessionResponse,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,MemoryConfiguration,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SendMessageResponse,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ExitPlanModeRequest,47,0,2,0,15,0,10,0,9,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpAuthResult,0,21,0,0,0,3,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CopilotExpAssignmentResponse,30,47,0,0,12,14,6,9,6,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ProviderTokenArgs,0,15,0,0,0,6,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionConfig,108,947,7,43,28,264,21,149,14,131
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CapiSessionOptions,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PermissionRequestResult,1,66,1,1,0,18,1,12,0,12
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ExitPlanModeInvocation,11,0,0,0,4,0,3,0,3,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PingResponse,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,UserPromptSubmittedHookOutput,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AzureOptions,0,11,0,0,0,4,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,Attachment,0,15,0,0,0,2,0,2,0,2
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolSet,0,87,0,10,0,23,0,12,0,7
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolInvocation.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PermissionHandler,0,10,0,0,0,2,0,2,0,2
GitHub Copilot SDK :: Java,com.github.copilot.rpc,JsonRpcRequest,0,31,0,0,0,13,0,9,0,9
GitHub Copilot SDK :: Java,com.github.copilot.rpc,JsonRpcError,4,20,0,0,2,8,1,6,1,6
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolSearchConfig,19,0,0,0,7,0,5,0,5,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ModelSupports,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CustomAgentConfig,0,108,0,6,0,33,0,25,0,22
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ParamCoercion,20,215,8,44,6,56,8,21,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CreateSessionRequest,81,505,0,22,40,180,20,132,20,121
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ProviderModelConfig,20,94,0,6,8,26,4,21,4,18
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionUiCapabilities,9,24,0,0,3,8,2,5,2,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,UserInputRequest,0,40,0,2,0,12,0,9,0,8
GitHub Copilot SDK :: Java,com.github.copilot.rpc,AgentStopHookInput,6,45,0,0,2,17,2,11,2,11
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ExitPlanModeResult,30,0,0,0,11,0,7,0,7,0
GitHub Copilot SDK :: Java,com.github.copilot.rpc,McpHttpServerConfig,0,42,0,2,0,13,0,9,0,8
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SessionLifecycleEventMetadata,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetLastSessionIdResponse,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ToolBinaryResult,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ElicitationResultAction,0,35,0,0,0,8,0,3,0,3
GitHub Copilot SDK :: Java,com.github.copilot.rpc,SetForegroundSessionRequest,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,GetSessionMetadataResponse,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PostToolUseHookOutput,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,UserInputResponse,0,19,0,0,0,7,0,5,0,5
GitHub Copilot SDK :: Java,com.github.copilot.rpc,CopilotClientMode,0,15,0,0,0,3,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.rpc,PreMcpToolCallHookInput,17,50,0,0,6,19,5,12,5,12
GitHub Copilot SDK :: Java,com.github.copilot.rpc,ParamSchema,0,363,1,87,0,69,1,45,0,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCompactionCompleteEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CompactionCompleteCompactionTokensUsedCopilotUsage,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionPartialResultEvent.ToolExecutionPartialResultEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTaskCompleteEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,HeaderEntry,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentStartedEvent.SubagentStartedEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionModelChangeEvent.SessionModelChangeEventData,0,33,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantReasoningDeltaEvent.AssistantReasoningDeltaEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasUnavailableEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshRequiredEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,HandoffSourceType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthRequiredEvent.McpOauthRequiredEventData,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionModelChangeEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCustomAgentsUpdatedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CompactionCompleteCompactionTokensUsed,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSkillsLoadedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUI,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionPermissionsChangedEvent.SessionPermissionsChangedEventData,15,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookEndEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CitationProvider,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentFailedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionPlanChangedEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionModeChangedEvent.SessionModeChangedEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CanvasRegistryChangedCanvas,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureRequestFingerprint,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartToolDescription,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionBackgroundTasksChangedEvent.SessionBackgroundTasksChangedEventData,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpAppToolCallCompleteToolMetaUI,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CanvasRegistryChangedCanvasAction,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantIntentEvent.AssistantIntentEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,WorkspaceFileChangedOperation,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AbortReason,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookEndError,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthRequestReason,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpResourcesListChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeSwitchResponse,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageStartEvent.AssistantMessageStartEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionMcpServersLoadedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandsChangedCommand,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsConfig,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantServerToolProgressEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemNotificationEvent.SystemNotificationEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,HandoffRepository,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteEvent.ToolExecutionCompleteEventData,0,45,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandExecuteEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureKind,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,UsageCheckpointModelCacheState,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionAutopilotObjectiveChangedEvent.SessionAutopilotObjectiveChangedEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExternalToolRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandsChangedEvent.CommandsChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallStartEvent.ModelCallStartEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpResourcesListChangedEvent.McpResourcesListChangedEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageEvent.AssistantMessageEventData,0,63,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUIPermissionsGeolocation,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnRetryEvent.AssistantTurnRetryEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentDeselectedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionIdleEvent.SessionIdleEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionProgressEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpServerTransport,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionIdleEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageQuotaSnapshot,0,36,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleRearmedEvent.SessionScheduleRearmedEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionPermissionsChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTruncationEvent.SessionTruncationEventData,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutopilotObjectiveChangedOperation,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,PendingMessagesModifiedEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRemovedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUIPermissions,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCustomNotificationEvent.SessionCustomNotificationEventData,18,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemMessageMetadata,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolUserRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRegistryChangedEvent.SessionCanvasRegistryChangedEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SkillInvokedEvent.SkillInvokedEventData,0,33,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshCompletedOutcome,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureBadRequestKind,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTodosChangedEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemMessageRole,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SamplingRequestedEvent.SamplingRequestedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownModelMetric,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownModelMetricRequests,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SamplingRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionContextChangedEvent.SessionContextChangedEventData,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSnapshotRewindEvent.SessionSnapshotRewindEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthRequiredStaticClientConfig,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ManagedSettingsEnforcedAction,8,42,2,2,1,6,2,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionHandoffEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUIPermissionsClipboardWrite,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UnknownSessionEvent,0,9,0,0,0,3,0,2,0,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallStartEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUIPermissionsMicrophone,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,PermissionCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeSwitchRequestedEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownCodeChanges,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUIPermissionsCamera,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionShutdownEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteError,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ManagedSettingsResolvedSource,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRecordedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionResumeEvent.SessionResumeEventData,0,45,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpToolsListChangedEvent.McpToolsListChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteToolDescription,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionWarningEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleCreatedEvent.SessionScheduleCreatedEventData,33,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionBackgroundTasksChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SamplingCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,Verbosity,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownModelMetricUsage,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExternalToolCompletedEvent.ExternalToolCompletedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationRequestedMode,0,57,0,4,0,8,0,6,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionErrorEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasOpenedEvent,2,10,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,WorkingDirectoryContextHostType,0,57,0,4,0,8,0,6,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ContextTier,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionResumeEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthCompletionOutcome,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentStartedEvent,0,12,0,0,0,4,0,4,0,4
